Wavenumber [cm^-1];3 min;30 min;60 min;90 min;120 min;150 min;180 min;300 min;360 min;1800 min
3810,409;0,001101041;-7,42E-05;8,11E-04;2,49E-04;5,41E-04;-7,28E-04;-3,63E-04;9,07E-04;-0,002092861;8,37E-04
3810,65;9,83E-04;-1,92E-04;6,76E-04;2,43E-04;8,20E-04;-9,91E-04;-2,69E-04;9,33E-04;-0,001911212;8,88E-04
3810,891;9,02E-04;-3,67E-04;5,89E-04;2,88E-04;0,001055835;-0,00120728;-1,51E-04;1,00E-03;-0,001726111;9,08E-04
3811,132;8,96E-04;-5,76E-04;5,60E-04;3,27E-04;0,001220721;-0,001343937;-3,46E-05;0,001097972;-0,001577037;8,94E-04
3811,373;9,87E-04;-7,89E-04;5,87E-04;2,99E-04;0,001306923;-0,001384216;5,14E-05;0,001211086;-0,001507286;8,45E-04
3811,615;0,001169618;-9,77E-04;6,50E-04;1,67E-04;0,001323849;-0,001332415;8,50E-05;0,001316525;-0,001545883;7,74E-04
3811,855;0,001416595;-0,001121124;7,28E-04;-6,55E-05;0,001296255;-0,001209921;5,26E-05;0,001398378;-0,001694435;7,07E-04
3812,096;0,001685453;-0,001208432;7,91E-04;-3,52E-04;0,001254192;-0,001046968;-4,31E-05;0,001450704;-0,00192211;6,84E-04
3812,338;0,001929912;-0,001235145;8,20E-04;-6,17E-04;0,00122269;-8,71E-04;-1,87E-04;0,001483595;-0,002170308;7,42E-04
3812,579;0,002110125;-0,001203192;8,00E-04;-7,87E-04;0,001217595;-7,01E-04;-3,56E-04;0,001516232;-0,002371932;8,97E-04
3812,82;0,002197767;-0,001117319;7,35E-04;-8,16E-04;0,001237275;-5,46E-04;-5,24E-04;0,001569961;-0,002473487;0,001141073
3813,061;0,002180372;-9,85E-04;6,37E-04;-7,03E-04;0,001265386;-4,07E-04;-6,78E-04;0,00165692;-0,002452449;0,001429493
3813,302;0,002060462;-8,14E-04;5,28E-04;-4,91E-04;0,001277647;-2,86E-04;-8,14E-04;0,00177316;-0,002326001;0,00169988
3813,543;0,001858084;-6,18E-04;4,31E-04;-2,56E-04;0,001246375;-1,86E-04;-9,41E-04;0,001899641;-0,002141564;0,001889785
3813,784;0,001606994;-4,06E-04;3,62E-04;-7,77E-05;0,001150432;-1,14E-04;-0,001075961;0,002007223;-0,001955824;0,001956688
3814,025;0,001352488;-1,90E-04;3,22E-04;-1,41E-05;9,80E-04;-7,61E-05;-0,001229862;0,002068765;-0,001814618;0,001893119
3814,266;0,001147331;1,86E-05;3,01E-04;-8,99E-05;7,38E-04;-6,73E-05;-0,001404572;0,002065738;-0,001737466;0,001724007
3814,507;0,001044398;2,08E-04;2,78E-04;-2,93E-04;4,44E-04;-6,93E-05;-0,0015878;0,001992472;-0,001715906;0,001500383
3814,748;0,001085173;3,64E-04;2,33E-04;-5,82E-04;1,28E-04;-5,30E-05;-0,001756115;0,001855256;-0,001723479;0,001287076
3814,989;0,001288593;4,83E-04;1,46E-04;-9,01E-04;-1,69E-04;8,47E-06;-0,001882589;0,001667642;-0,001734481;0,001140037
3815,23;0,001627973;5,62E-04;8,45E-06;-0,001190213;-4,07E-04;1,18E-04;-0,001952061;0,001442538;-0,00174676;0,001084856
3815,471;0,002023322;5,98E-04;-1,66E-04;-0,001405249;-5,54E-04;2,43E-04;-0,001966021;0,001191475;-0,001786408;0,001112213
3815,712;0,00236231;5,70E-04;-3,35E-04;-0,001515194;-5,90E-04;3,26E-04;-0,001934118;9,27E-04;-0,001883073;0,001194457
3815,953;0,002548376;4,33E-04;-4,38E-04;-0,001494988;-5,10E-04;3,28E-04;-0,001851324;6,71E-04;-0,002031432;0,001315318
3816,195;0,002541682;1,54E-04;-4,23E-04;-0,001343097;-3,31E-04;2,33E-04;-0,001706086;4,46E-04;-0,002193886;0,001468004
3816,436;0,002361248;-2,54E-04;-2,96E-04;-0,001094897;-1,02E-04;3,67E-05;-0,001498138;2,63E-04;-0,002340501;0,001618611
3816,677;0,002065886;-7,32E-04;-1,05E-04;-8,12E-04;1,17E-04;-2,62E-04;-0,001244737;1,17E-04;-0,002463192;0,001708126
3816,918;0,001730168;-0,001199847;8,89E-05;-5,48E-04;2,82E-04;-6,42E-04;-9,64E-04;4,38E-07;-0,002551574;0,001685598
3817,159;0,001427991;-0,001588567;2,50E-04;-3,23E-04;3,90E-04;-0,001051256;-6,65E-04;-8,67E-05;-0,002580312;0,001537459
3817,4;0,001210756;-0,001857477;3,66E-04;-1,34E-04;4,62E-04;-0,001427736;-3,54E-04;-1,41E-04;-0,002519247;0,001287697
3817,641;0,001100915;-0,001996807;4,40E-04;4,09E-05;5,38E-04;-0,001717788;-4,78E-05;-1,61E-04;-0,002353147;9,83E-04
3817,882;0,001090594;-0,002022557;4,81E-04;2,22E-04;6,51E-04;-0,001894233;2,25E-04;-1,49E-04;-0,002094129;6,79E-04
3818,123;0,001151625;-0,001967006;4,95E-04;4,22E-04;8,16E-04;-0,00196017;4,34E-04;-1,12E-04;-0,001780029;4,27E-04
3818,364;0,001251651;-0,001867545;4,85E-04;6,46E-04;0,001031409;-0,001941459;5,54E-04;-5,86E-05;-0,00146292;2,59E-04
3818,605;0,001364524;-0,001757084;4,48E-04;8,82E-04;0,001272895;-0,001868901;5,86E-04;5,73E-06;-0,001192135;1,85E-04
3818,846;0,001475134;-0,001656562;3,86E-04;0,001112171;0,001505749;-0,001764146;5,53E-04;7,81E-05;-0,001000939;1,89E-04
3819,087;0,001579543;-0,00157526;3,06E-04;0,001308199;0,001692287;-0,001631263;4,97E-04;1,55E-04;-8,99E-04;2,36E-04
3819,328;0,001675336;-0,001514738;2,20E-04;0,001442278;0,001800969;-0,001460472;4,64E-04;2,30E-04;-8,78E-04;2,84E-04
3819,569;0,001756281;-0,001472155;1,48E-04;0,001490119;0,001811221;-0,001239483;4,86E-04;2,92E-04;-9,18E-04;2,98E-04
3819,81;0,00180967;-0,001440932;1,08E-04;0,001435081;0,001714953;-9,67E-04;5,72E-04;3,22E-04;-1,00E-03;2,59E-04
3820,052;0,001818466;-0,001411124;1,12E-04;0,001275777;0,001518593;-6,63E-04;7,01E-04;3,04E-04;-0,001109759;1,63E-04
3820,292;0,001766771;-0,001364785;1,58E-04;0,0010292;0,001238414;-3,73E-04;8,29E-04;2,33E-04;-0,001240422;2,39E-05
3820,534;0,001650899;-0,001283546;2,35E-04;7,35E-04;9,06E-04;-1,42E-04;9,04E-04;1,21E-04;-0,001381541;-1,33E-04
3820,775;0,001483682;-0,001153961;3,33E-04;4,55E-04;5,70E-04;5,20E-06;8,97E-04;5,71E-06;-0,0015087;-2,75E-04
3821,016;0,001292829;-9,78E-04;4,46E-04;2,53E-04;2,84E-04;7,92E-05;8,12E-04;-5,61E-05;-0,001585632;-3,76E-04
3821,257;0,001107694;-7,76E-04;5,72E-04;1,74E-04;9,36E-05;1,17E-04;6,77E-04;-1,79E-05;-0,00158391;-4,23E-04
3821,498;9,41E-04;-5,78E-04;7,03E-04;2,14E-04;1,86E-05;1,49E-04;5,17E-04;1,35E-04;-0,001511643;-4,38E-04
3821,739;7,91E-04;-4,18E-04;8,17E-04;3,26E-04;4,47E-05;1,84E-04;3,43E-04;3,81E-04;-0,001415256;-4,61E-04
3821,98;6,53E-04;-3,28E-04;8,91E-04;4,44E-04;1,38E-04;2,16E-04;1,49E-04;6,71E-04;-0,001348941;-5,21E-04
3822,221;5,36E-04;-3,26E-04;9,14E-04;5,15E-04;2,63E-04;2,35E-04;-6,89E-05;9,56E-04;-0,001347743;-6,16E-04
3822,462;4,63E-04;-4,13E-04;8,86E-04;5,16E-04;3,88E-04;2,43E-04;-3,10E-04;0,001197286;-0,001410659;-7,15E-04
3822,703;4,62E-04;-5,68E-04;8,19E-04;4,46E-04;4,85E-04;2,47E-04;-5,65E-04;0,001375814;-0,001509385;-7,77E-04
3822,944;5,52E-04;-7,60E-04;7,25E-04;3,28E-04;5,34E-04;2,51E-04;-8,18E-04;0,001488122;-0,001600636;-7,71E-04
3823,185;7,26E-04;-9,49E-04;6,21E-04;1,95E-04;5,20E-04;2,55E-04;-0,001054039;0,001543292;-0,001643664;-6,88E-04
3823,426;9,53E-04;-0,001103511;5,19E-04;8,11E-05;4,47E-04;2,42E-04;-0,001258234;0,001556943;-0,001611544;-5,45E-04
3823,667;0,001176907;-0,001203753;4,25E-04;1,12E-05;3,33E-04;1,85E-04;-0,001423628;0,001545195;-0,001499438;-3,78E-04
3823,908;0,001342238;-0,001247114;3,46E-04;-1,17E-06;2,16E-04;5,51E-05;-0,001547949;0,001523449;-0,001324073;-2,25E-04
3824,149;0,001407895;-0,001245206;2,84E-04;3,88E-05;1,46E-04;-1,66E-04;-0,001634839;0,001501433;-0,001115776;-1,13E-04
3824,391;0,001365201;-0,001215221;2,37E-04;1,15E-04;1,63E-04;-4,74E-04;-0,001692074;0,001485801;-9,07E-04;-5,27E-05
3824,632;0,00123716;-0,001171522;2,06E-04;2,03E-04;2,88E-04;-8,42E-04;-0,0017291;0,001481958;-7,20E-04;-3,23E-05
3824,873;0,001067273;-0,001121092;1,90E-04;2,84E-04;5,10E-04;-0,001217475;-0,001755334;0,001492476;-5,69E-04;-3,25E-05
3825,114;9,02E-04;-0,001064191;1,88E-04;3,47E-04;7,89E-04;-0,00154218;-0,001778546;0,001520426;-4,53E-04;-3,40E-05
3825,355;7,72E-04;-9,97E-04;1,94E-04;3,94E-04;0,001064709;-0,001759228;-0,001803396;0,001567607;-3,68E-04;-2,71E-05
3825,596;6,82E-04;-9,19E-04;2,02E-04;4,37E-04;0,00128097;-0,001830687;-0,001830254;0,0016303;-3,15E-04;-1,55E-05
3825,837;6,18E-04;-8,38E-04;2,03E-04;4,87E-04;0,001402862;-0,001747269;-0,001854481;0,001700824;-3,03E-04;-1,28E-05
3826,078;5,54E-04;-7,64E-04;1,91E-04;5,46E-04;0,001430852;-0,001529364;-0,001867145;0,001766479;-3,48E-04;-3,45E-05
3826,319;4,71E-04;-7,12E-04;1,67E-04;6,04E-04;0,001400013;-0,0012191;-0,001856308;0,001812126;-4,64E-04;-8,75E-05
3826,56;3,71E-04;-6,95E-04;1,41E-04;6,34E-04;0,001359448;-8,71E-04;-0,001813299;0,001827483;-6,53E-04;-1,65E-04
3826,801;2,73E-04;-7,15E-04;1,28E-04;6,06E-04;0,001348293;-5,40E-04;-0,001737347;0,001808203;-9,03E-04;-2,47E-04
3827,042;2,04E-04;-7,67E-04;1,38E-04;4,99E-04;0,001369334;-2,74E-04;-0,001641654;0,001759524;-0,001193056;-3,12E-04
3827,283;1,84E-04;-8,41E-04;1,72E-04;3,04E-04;0,001384821;-1,11E-04;-0,001550209;0,001693636;-0,001492626;-3,42E-04
3827,524;2,12E-04;-9,31E-04;2,19E-04;4,23E-05;0,001332619;-7,09E-05;-0,001490313;0,001626199;-0,001775542;-3,28E-04
3827,765;2,71E-04;-0,001035527;2,54E-04;-2,44E-04;0,001155647;-1,52E-04;-0,001483584;0,001572354;-0,002020712;-2,75E-04
3828,006;3,29E-04;-0,001159063;2,48E-04;-5,03E-04;8,30E-04;-3,31E-04;-0,001537714;0,001540811;-0,002215566;-1,91E-04
3828,248;3,59E-04;-0,001307314;1,78E-04;-6,90E-04;3,79E-04;-5,66E-04;-0,001642259;0,001531449;-0,002355177;-9,16E-05
3828,489;3,43E-04;-0,001480449;3,48E-05;-7,83E-04;-1,26E-04;-8,03E-04;-0,001773105;0,001532999;-0,002439763;4,15E-06
3828,729;2,82E-04;-0,001671049;-1,74E-04;-7,85E-04;-5,87E-04;-9,88E-04;-0,001899311;0,001529689;-0,002472749;8,11E-05
3828,971;1,96E-04;-0,001863719;-4,18E-04;-7,26E-04;-9,12E-04;-0,00108412;-0,001991671;0,001505922;-0,002455589;1,27E-04
3829,212;1,15E-04;-0,002038543;-6,54E-04;-6,43E-04;-0,001045233;-0,001079924;-0,002028351;0,001453666;-0,002385416;1,40E-04
3829,453;6,26E-05;-0,002178287;-8,36E-04;-5,68E-04;-9,80E-04;-9,91E-04;-0,001999009;0,001378551;-0,00225689;1,27E-04
3829,694;5,55E-05;-0,002270011;-9,23E-04;-5,16E-04;-7,61E-04;-8,55E-04;-0,001903636;0,001298278;-0,002065667;1,04E-04
3829,935;9,72E-05;-0,002308164;-8,92E-04;-4,78E-04;-4,62E-04;-7,18E-04;-0,001746741;0,001234946;-0,001812093;9,01E-05
3830,176;1,79E-04;-0,002291557;-7,36E-04;-4,34E-04;-1,66E-04;-6,22E-04;-0,001537214;0,001209206;-0,001505921;1,04E-04
3830,417;2,88E-04;-0,0022198;-4,69E-04;-3,62E-04;6,20E-05;-5,89E-04;-0,001285485;0,001228648;-0,001171288;1,58E-04
3830,658;4,09E-04;-0,002091582;-1,23E-04;-2,52E-04;1,86E-04;-6,28E-04;-0,001007504;0,001281341;-8,47E-04;2,47E-04
3830,899;5,36E-04;-0,001906104;2,59E-04;-1,12E-04;2,02E-04;-7,24E-04;-7,25E-04;0,001339806;-5,80E-04;3,55E-04
3831,14;6,65E-04;-0,001669676;6,33E-04;3,59E-05;1,38E-04;-8,55E-04;-4,62E-04;0,001370282;-4,07E-04;4,61E-04
3831,381;8,00E-04;-0,001403638;9,62E-04;1,73E-04;3,69E-05;-9,90E-04;-2,38E-04;0,00134888;-3,46E-04;5,49E-04
3831,622;9,44E-04;-0,001142849;0,001225304;2,93E-04;-5,42E-05;-0,001101944;-6,05E-05;0,00127839;-3,80E-04;6,18E-04
3831,863;0,001093654;-9,24E-04;0,001416072;4,05E-04;-1,02E-04;-0,001182892;6,92E-05;0,001181701;-4,81E-04;6,71E-04
3832,104;0,0012362;-7,75E-04;0,001531239;5,19E-04;-9,66E-05;-0,001242602;1,51E-04;0,001091924;-6,21E-04;7,06E-04
3832,345;0,001353289;-7,10E-04;0,001571138;6,42E-04;-4,06E-05;-0,001302815;1,85E-04;0,001033599;-7,88E-04;7,16E-04
3832,586;0,001432545;-7,25E-04;0,001542656;7,72E-04;5,78E-05;-0,001381059;1,67E-04;0,001016745;-9,74E-04;6,92E-04
3832,828;0,001471156;-8,11E-04;0,001459229;9,00E-04;1,94E-04;-0,001479795;9,88E-05;0,001032613;-0,001173358;6,36E-04
3833,069;0,001478282;-9,52E-04;0,001338638;0,001010369;3,61E-04;-0,001591234;-1,96E-05;0,001056213;-0,001370971;5,59E-04
3833,31;0,001468457;-0,001133303;0,001199469;0,001085636;5,47E-04;-0,001702056;-1,82E-04;0,001055774;-0,001548099;4,75E-04
3833,551;0,001456593;-0,001336082;0,001057039;0,001105846;7,28E-04;-0,001801469;-3,78E-04;0,001004327;-0,001680682;3,99E-04
3833,792;0,001449957;-0,00153991;9,19E-04;0,001057826;8,69E-04;-0,001881495;-5,91E-04;8,92E-04;-0,001743134;3,35E-04
3834,033;0,001447018;-0,001721819;7,90E-04;9,40E-04;9,33E-04;-0,001936543;-7,91E-04;7,35E-04;-0,001713297;2,82E-04
3834,274;0,001435921;-0,001859926;6,75E-04;7,72E-04;9,00E-04;-0,001956683;-9,43E-04;5,74E-04;-0,001580705;2,29E-04
3834,515;0,001401234;-0,001937514;5,80E-04;5,85E-04;7,74E-04;-0,001924875;-0,001010172;4,58E-04;-0,001351301;1,68E-04
3834,756;0,001334535;-0,001948991;5,18E-04;4,22E-04;5,92E-04;-0,001822699;-9,70E-04;4,26E-04;-0,001051011;9,96E-05
3834,997;0,001239648;-0,001897348;4,95E-04;3,17E-04;4,04E-04;-0,001643686;-8,30E-04;4,83E-04;-7,27E-04;3,24E-05
3835,238;0,00113022;-0,001792924;5,00E-04;2,79E-04;2,54E-04;-0,001406805;-6,24E-04;5,91E-04;-4,42E-04;-2,69E-05
3835,479;0,001024995;-0,001647371;5,10E-04;2,94E-04;1,63E-04;-0,001158546;-4,14E-04;6,91E-04;-2,61E-04;-7,99E-05
3835,72;9,44E-04;-0,001477417;4,91E-04;3,27E-04;1,33E-04;-9,51E-04;-2,55E-04;7,19E-04;-2,24E-04;-1,28E-04
3835,961;9,05E-04;-0,001310792;4,23E-04;3,51E-04;1,59E-04;-8,17E-04;-1,86E-04;6,37E-04;-3,30E-04;-1,62E-04
3836,202;9,22E-04;-0,001189268;3,07E-04;3,46E-04;2,51E-04;-7,58E-04;-2,13E-04;4,42E-04;-5,32E-04;-1,63E-04
3836,443;9,99E-04;-0,001163743;1,71E-04;3,10E-04;4,25E-04;-7,38E-04;-3,18E-04;1,67E-04;-7,46E-04;-1,02E-04
3836,685;0,001127111;-0,001274832;6,42E-05;2,45E-04;7,00E-04;-7,00E-04;-4,74E-04;-1,20E-04;-8,81E-04;3,67E-05
3836,926;0,0012857;-0,001526297;3,78E-05;1,46E-04;0,00107446;-5,91E-04;-6,55E-04;-3,45E-04;-8,72E-04;2,31E-04
3837,167;0,001440243;-0,001866091;1,22E-04;9,57E-06;0,00150538;-3,89E-04;-8,52E-04;-4,39E-04;-7,13E-04;4,17E-04
3837,408;0,001554234;-0,002205215;3,11E-04;-1,65E-04;0,001912022;-1,14E-04;-0,001063904;-3,79E-04;-4,65E-04;5,13E-04
3837,649;0,001601874;-0,002468448;5,62E-04;-3,50E-04;0,002209482;1,90E-04;-0,001272922;-1,84E-04;-2,09E-04;4,79E-04
3837,89;0,001577146;-0,002629232;8,18E-04;-4,93E-04;0,002347508;4,82E-04;-0,001444997;8,46E-05;-3,91E-06;3,46E-04
3838,131;0,00148489;-0,002699765;0,001008081;-5,66E-04;0,002312855;7,14E-04;-0,001554041;3,57E-04;1,19E-04;1,67E-04
3838,372;0,001329061;-0,002700407;0,001069621;-5,85E-04;0,002118293;8,33E-04;-0,001601823;5,71E-04;1,45E-04;-3,31E-05
3838,613;0,001121408;-0,00264528;9,71E-04;-5,80E-04;0,001799448;8,08E-04;-0,001602453;7,00E-04;8,88E-05;-2,45E-04
3838,854;8,85E-04;-0,002545262;7,28E-04;-5,72E-04;0,001412859;6,47E-04;-0,001564882;7,52E-04;-5,96E-06;-4,55E-04
3839,095;6,53E-04;-0,002407603;3,90E-04;-5,58E-04;0,001027193;3,96E-04;-0,001488718;7,55E-04;-8,35E-05;-6,42E-04
3839,336;4,60E-04;-0,002238785;2,06E-05;-5,21E-04;7,03E-04;1,11E-04;-0,001377973;7,45E-04;-1,07E-04;-7,84E-04
3839,577;3,34E-04;-0,002039946;-3,23E-04;-4,44E-04;4,82E-04;-1,49E-04;-0,001247667;7,45E-04;-7,42E-05;-8,73E-04
3839,818;2,87E-04;-0,001814717;-6,05E-04;-3,15E-04;3,75E-04;-3,42E-04;-0,001125528;7,63E-04;-2,14E-05;-9,15E-04
3840,059;3,12E-04;-0,001570467;-8,14E-04;-1,36E-04;3,68E-04;-4,39E-04;-0,001039068;7,91E-04;-2,30E-07;-9,29E-04
3840,3;3,82E-04;-0,001330048;-9,57E-04;7,92E-05;4,30E-04;-4,33E-04;-0,001006726;8,18E-04;-4,89E-05;-9,28E-04
3840,542;4,62E-04;-0,001128653;-0,001048198;3,09E-04;5,26E-04;-3,34E-04;-0,00102661;8,36E-04;-1,74E-04;-9,21E-04
3840,782;5,14E-04;-0,001007367;-0,001100207;5,31E-04;6,29E-04;-1,70E-04;-0,001080707;8,44E-04;-3,50E-04;-9,06E-04
3841,023;5,13E-04;-9,96E-04;-0,001121952;7,23E-04;7,26E-04;1,38E-05;-0,00114338;8,46E-04;-5,44E-04;-8,83E-04
3841,265;4,49E-04;-0,001108211;-0,001119714;8,72E-04;8,15E-04;1,61E-04;-0,001193799;8,50E-04;-7,36E-04;-8,57E-04
3841,506;3,26E-04;-0,00133376;-0,001097139;9,73E-04;9,03E-04;2,21E-04;-0,001220008;8,58E-04;-9,31E-04;-8,37E-04
3841,747;1,55E-04;-0,001646178;-0,001060503;0,001030539;0,001005369;1,62E-04;-0,001216436;8,70E-04;-0,001150635;-8,26E-04
3841,988;-5,28E-05;-0,002007026;-0,001017696;0,001056368;0,001132439;-2,33E-05;-0,001184082;8,80E-04;-0,001422372;-8,15E-04
3842,229;-2,95E-04;-0,002376274;-9,78E-04;0,001056799;0,001290463;-3,12E-04;-0,001129006;8,81E-04;-0,001756759;-7,87E-04
3842,47;-5,82E-04;-0,002713802;-9,50E-04;0,001028951;0,001472737;-6,66E-04;-0,001063309;8,66E-04;-0,002137697;-7,15E-04
3842,711;-9,25E-04;-0,002984859;-9,43E-04;9,57E-04;0,001657334;-0,00104215;-0,00100392;8,28E-04;-0,002522049;-5,77E-04
3842,952;-0,001331039;-0,003162056;-9,65E-04;8,21E-04;0,001807602;-0,001403936;-9,71E-04;7,61E-04;-0,002849487;-3,64E-04
3843,193;-0,001782278;-0,003231523;-0,001018438;6,03E-04;0,00188446;-0,001730304;-9,77E-04;6,67E-04;-0,003061498;-8,60E-05
3843,434;-0,002233449;-0,00319689;-0,001096979;3,10E-04;0,001862893;-0,002013435;-0,001016233;5,56E-04;-0,003122901;2,31E-04
3843,675;-0,002620794;-0,003080336;-0,001189459;-2,64E-05;0,001743775;-0,002250957;-0,001064537;4,47E-04;-0,003038277;5,50E-04
3843,916;-0,002884677;-0,002914282;-0,001285979;-3,61E-04;0,001551587;-0,002443392;-0,001088209;3,62E-04;-0,002855031;8,28E-04
3844,157;-0,002994785;-0,002733777;-0,001383129;-6,52E-04;0,001325026;-0,002589749;-0,0010615;3,20E-04;-0,002647632;0,00102533
3844,398;-0,002955839;-0,002567663;-0,001480908;-8,76E-04;0,001103663;-0,002678567;-9,79E-04;3,39E-04;-0,002486386;0,001113489
3844,639;-0,002801724;-0,002436958;-0,001575177;-0,001022551;9,19E-04;-0,002689058;-8,54E-04;4,27E-04;-0,002407436;0,001086926
3844,88;-0,002578055;-0,002351322;-0,001654385;-0,001096985;7,95E-04;-0,002592291;-7,21E-04;5,89E-04;-0,002402384;9,64E-04
3845,122;-0,002325491;-0,002305682;-0,00169978;-0,001111855;7,33E-04;-0,002368645;-6,20E-04;8,14E-04;-0,002431187;7,79E-04
3845,363;-0,002066348;-0,002280186;-0,001693558;-0,001086537;7,25E-04;-0,002023451;-5,94E-04;0,001078114;-0,002444533;5,66E-04
3845,604;-0,001802407;-0,00224273;-0,001626275;-0,001037967;7,48E-04;-0,001591;-6,66E-04;0,001340399;-0,002408224;3,54E-04
3845,845;-0,001515283;-0,002157184;-0,001499532;-9,79E-04;7,76E-04;-0,001129201;-8,36E-04;0,001555295;-0,002314205;1,57E-04
3846,086;-0,001180437;-0,001999607;-0,001323238;-9,11E-04;7,88E-04;-7,03E-04;-0,001068254;0,001683325;-0,002179439;-1,68E-05
3846,327;-7,79E-04;-0,00176398;-0,001116994;-8,32E-04;7,70E-04;-3,64E-04;-0,001306989;0,001703426;-0,002030728;-1,61E-04
3846,568;-3,14E-04;-0,001470043;-9,02E-04;-7,35E-04;7,19E-04;-1,46E-04;-0,001491143;0,00161878;-0,001892211;-2,65E-04
3846,809;1,92E-04;-0,001158575;-7,02E-04;-6,24E-04;6,31E-04;-5,70E-05;-0,001573716;0,001454936;-0,001775518;-3,18E-04
3847,05;6,91E-04;-8,81E-04;-5,39E-04;-5,12E-04;5,05E-04;-8,99E-05;-0,001540437;0,001250725;-0,001678356;-3,09E-04
3847,291;0,001132393;-6,88E-04;-4,34E-04;-4,23E-04;3,37E-04;-2,30E-04;-0,001410486;0,001044946;-0,001593197;-2,31E-04
3847,532;0,001469607;-6,16E-04;-3,94E-04;-3,83E-04;1,30E-04;-4,59E-04;-0,001230953;8,65E-04;-0,001513649;-9,35E-05
3847,773;0,001677539;-6,77E-04;-4,20E-04;-4,13E-04;-1,07E-04;-7,57E-04;-0,001054919;7,18E-04;-0,001440358;8,63E-05
3848,014;0,001759698;-8,56E-04;-4,88E-04;-5,12E-04;-3,54E-04;-0,001098359;-9,26E-04;5,92E-04;-0,001377798;2,81E-04
3848,255;0,001743439;-0,001115054;-5,63E-04;-6,58E-04;-5,80E-04;-0,0014482;-8,61E-04;4,62E-04;-0,001330319;4,63E-04
3848,496;0,001674311;-0,001394475;-6,00E-04;-8,11E-04;-7,52E-04;-0,001764083;-8,56E-04;3,05E-04;-0,001293707;6,05E-04
3848,737;0,001603643;-0,001626525;-5,60E-04;-9,30E-04;-8,46E-04;-0,002000868;-8,87E-04;1,04E-04;-0,001256329;6,88E-04
3848,979;0,001577395;-0,00174603;-4,25E-04;-9,86E-04;-8,55E-04;-0,002122244;-9,32E-04;-1,38E-04;-0,001202861;6,94E-04
3849,219;0,001626033;-0,001701474;-2,03E-04;-9,75E-04;-7,95E-04;-0,002116164;-9,76E-04;-4,00E-04;-0,001122745;6,13E-04
3849,461;0,001758807;-0,001471839;6,71E-05;-9,23E-04;-6,93E-04;-0,001997034;-0,001021511;-6,52E-04;-0,001017084;4,39E-04
3849,702;0,001960635;-0,001074628;3,32E-04;-8,74E-04;-5,84E-04;-0,001802267;-0,001079844;-8,58E-04;-8,98E-04;1,81E-04
3849,943;0,00219761;-5,65E-04;5,45E-04;-8,71E-04;-4,92E-04;-0,001577121;-0,001161955;-9,92E-04;-7,82E-04;-1,41E-04
3850,184;0,002422479;-3,02E-05;6,76E-04;-9,41E-04;-4,25E-04;-0,001357668;-0,001265325;-0,001034671;-6,79E-04;-4,83E-04
3850,425;0,002584491;4,24E-04;7,28E-04;-0,001077808;-3,73E-04;-0,001158877;-0,001371353;-9,74E-04;-5,83E-04;-7,79E-04
3850,666;0,002633381;6,91E-04;7,31E-04;-0,001243041;-3,20E-04;-9,72E-04;-0,001444379;-8,05E-04;-4,73E-04;-9,52E-04
3850,907;0,002535539;6,96E-04;7,30E-04;-0,001378332;-2,53E-04;-7,81E-04;-0,001446704;-5,34E-04;-3,27E-04;-9,26E-04
3851,148;0,00228328;4,32E-04;7,63E-04;-0,001430091;-1,85E-04;-5,80E-04;-0,001358577;-1,85E-04;-1,44E-04;-6,75E-04
3851,389;0,001901369;-2,34E-05;8,45E-04;-0,00137314;-1,47E-04;-3,90E-04;-0,001196428;1,96E-04;3,59E-05;-2,41E-04
3851,63;0,001444692;-5,33E-04;9,60E-04;-0,001220177;-1,80E-04;-2,54E-04;-0,001006908;5,53E-04;1,50E-04;2,64E-04
3851,871;9,78E-04;-9,59E-04;0,001076303;-0,001008642;-3,01E-04;-2,12E-04;-8,48E-04;8,32E-04;1,42E-04;7,10E-04
3852,112;5,57E-04;-0,001214184;0,001162277;-7,78E-04;-4,94E-04;-2,78E-04;-7,60E-04;0,0010023;-7,07E-06;9,93E-04
3852,353;2,05E-04;-0,00128821;0,001193292;-5,56E-04;-7,16E-04;-4,44E-04;-7,66E-04;0,001054484;-2,79E-04;0,001060954
3852,594;-8,37E-05;-0,001235366;0,001152047;-3,52E-04;-9,13E-04;-6,78E-04;-8,71E-04;9,93E-04;-6,22E-04;9,10E-04
3852,835;-3,25E-04;-0,001152161;0,001029992;-1,54E-04;-0,001028999;-9,28E-04;-0,001060013;8,33E-04;-9,53E-04;5,92E-04
3853,076;-5,26E-04;-0,001138917;8,26E-04;5,45E-05;-0,001009063;-0,001113102;-0,001303044;6,05E-04;-0,00116548;2,02E-04
3853,318;-6,68E-04;-0,001245657;5,43E-04;2,71E-04;-8,25E-04;-0,001161073;-0,001559849;3,52E-04;-0,001162627;-1,43E-04
3853,559;-7,09E-04;-0,001427581;1,90E-04;4,45E-04;-4,97E-04;-0,001042477;-0,001792246;1,28E-04;-9,19E-04;-3,53E-04
3853,8;-6,15E-04;-0,001576676;-1,92E-04;5,10E-04;-9,22E-05;-7,86E-04;-0,001957562;-4,53E-06;-4,98E-04;-3,81E-04
3854,041;-3,83E-04;-0,00161726;-5,06E-04;4,53E-04;3,26E-04;-4,37E-04;-0,001994706;8,68E-06;4,00E-06;-2,03E-04
